Name,Latitude,Longitude,Elevation [Feet],Turnpoint,ID[6],Comments,ICAO Identifier
Brackley South,52.0211667,-1.1493167,322,A43/A422 r'bout,BrcklS,"S side of town, used as start point by Aquila club.  High radiation to the SW (Croughton), parachuting at Hinton to the West. Easy to find and on chart.",
Bradbury,54.6524333,-1.5122333,262,A1(M)/A689,Bradbr,NW edge of village 2 NMl W of Sedgefield. Easy to find and on chart.,
Brecon,51.9411333,-3.3587,653,A40/A470 R'bout,Brecon,Roundabout N of two bridges over river. Easy to find and on chart.,
Bradford-on-avon,51.3446667,-2.2520833,98,Stn Road Br E,Brdfrd,E end of Station where B3109 crosses railway. S side of town. Difficult to find.,
Brenig,53.0756667,-3.5293833,1245,Reservoir Tower,Brenig,"Tower in water S side of lake, E side of dam wall. 15 NMl S of Rhyl. For big triangles into N Wales. Caution - rugged terrain. Easy to find but not on chart.",
Brough,54.52475,-2.31855,545,A66/A685,Brough,"Flyover at River Swindale, S end of Crossfell ridge 3NMl N of Kirkby Stephen. D407 to NW. Easy to find but not on chart.",
Bridgnorth,52.5276667,-2.4174,200,River/A458 Bridge,Brdgnr,"Southern of two bridges over River Severn, S side of town. Easy to find and on chart.",
Broad Oak,50.9488,0.5980167,154,A28/B2089,Broadk,Village centre. Difficult to find.,
Brill,51.8188167,-1.0497,625,Church Tower,Brill,"S side of centre of village on hill top, 6 NMl SE of Bicester. Easy to find and on chart.",
Bromsgrove,52.3227,-2.0463167,144,Station Bridge NE,Brmsgr,Road bridge NE end of stn.  SE edge of Town. Difficult to find.,
Burn,53.7437333,-1.08385,20,Runways 33/19,Burn,Burn GC site. Difficult to find.,
Broadway,52.0363667,-1.8559333,161,A44/B4632 East,Broadw,East of 2 T junctions where Stratford road leaves A44. Difficult to find.,
Brampton,54.93755,-2.6956167,486,Rail/A689,Brmptn,1 NMl ESE of town at Milton village. Easy to find and on chart.,
Brora,58.0117833,-3.8533667,15,A9 over river,Brora,Over R Brora. D703 to east. Easy to find and on chart.,
Braemar Stadium,57.0049667,-3.406,1116,Entrance to Stadium,BrmrSt,NE side of Stadium 400 m WSW of Church Spireand bridge over Callater Water. Easy to find but not on chart.,
Brent Tor,50.5921833,-4.1516667,820,Gliding Site Hangar,BrntTr,"Dartmoor Gliding Society site, 3 NMl N of Tavistock. Local knowledge required.",
Bruton,51.1107167,-2.4499333,194,Station/B3081 Bridge,Bruton,SW side of station which is on E side of town. Easy to find but not on chart.,
Barrow,54.1240667,-3.2662833,47,R/Ws 35/23,Barrow,"Lakes GC site, also light aircraft traffic. Difficult to find.",EGNL
Bromyard,52.191,-2.5056667,230,Church Tower,Bromrd,NE Side of town. Difficult to find.,
Bury St Edmunds S,52.2314,0.7090167,115,Large building,BrStdm,N of wood on S side of town. Local knowledge required.,
Bury St Edmunds N,52.2788,0.7163167,108,A134/B1106,BurySt,Roundabout N side of town. Easy to find and on chart.,
Bury St Edmunds,52.25325,0.7209,187,Rail Br/A14,BurySE,"Br where Ipswich line passes over A14, NE side of town. Easy to find and on chart.",
Basingstoke N,51.3294833,-1.0609833,195,Bramley rail stn,Basins,3 NMl N of Basingstoke. Difficult to find.,
Bunessan Pier,56.3193833,-6.2483667,10,Sea end of pier,BnssnP,West side of village on SW side of Isle of Mull.  Look out for ADR traffic bet Glasgow & Tiree. Difficult to find.,
Brecon SW,51.9125,-3.47385,780,A470/A4215 T junction,BrcnSW,"4 Nml SW of Brecon just S of Libanus village, ridge to SE. Easy to find and on chart.",
Bassenthwaite E,54.665,-3.1880333,424,A591 T junction,Bssnth,"E side of lake on west facing ridge at High Side.  Caution, rugged terrain. Local knowledge required.",
Bassenthwaite Lake NW,54.6682333,-3.2448667,265,A66/B5291,Bassen,"T junction N end of lake between Keswick and Cockermouth.  Caution, rugged terrain to S and E. Easy to find and on chart.",
Battle,50.9128667,0.493,167,A2100 Br over Rail,Battle,"Just S of Station, SE side of town. Easy to find but not on chart.",
Bridlington,54.0830333,-0.2059833,33,Bridge,Brdlng,A165 over rail S side of town between 2 roundabouts E of dual carriageway.  Avoid parachuting area to N. Easy to find but not on chart.,
Ballater,57.0470167,-3.0363833,656,River / Road Bridge,Balltr,"River Dee bridge SE of town, road joins town to B976. Easy to find and on chart.",
Buttermere,54.541,-3.2766833,410,Bridge,Bttrmr,"B5289 over Sail Beck in Buttermere village, between Buttermere Lake and Crummck Water, 6 NMl SW of Keswick.  Caution, rugged terrain. Easy to find but not on chart.",
Burbage,51.3444667,-1.6698833,509,A338/A346,Burbag,"S edge of village, 4NMl E of Pewsey. Easy to find and on chart.",
Buckingham,51.9981333,-0.98895,420,Church Spire,Bckngh,In Town Centre. Difficult to find.,
Bude,50.8270833,-4.54715,30,Canal Bridge,Bude,"Bridge over Bude Canal W side of town, 300m W of bridge over river Neet. Easy to find and on chart.",
Burley Gate,52.1209,-2.5960167,259,A417/A465,BurlGt,Roundabout SW side of village. Easy to find and on chart.,
Burnhope Reservoir,54.7435,-2.2379333,1312,Dam wall S end,BrnhpR,Building on S end of dam wall. 8 NMl W of Stanhope.  No fields. Easy to find and on chart.,
Builth Wells,52.1504,-3.40115,410,A470/River Bridge,BlthWl,"Br over River Wye, just S of Roundabout, N side of town. Easy to find and on chart.",
Buckfastleigh,50.48755,-3.7688,171,A38/A384,Bckfst,"Bridge over A38 E side of town, 17 NMl SW Exeter. Easy to find and on chart.",
Bullington,51.1751,-1.3389333,249,A303 br over A34,Bllngt,"Large road junction complex, 11 NMl W of Lasham. Easy to find and on chart.",
Bungay,52.4638667,1.4418167,118,A143/B1332,Bungay,Roundabout 1 NMl N of village. Easy to find and on chart.,
Burton upon Stather,53.6495333,-0.6848167,197,T-junction,Brtnpn,"B1430 T-junction in middle of village E of River Trent 1 NMl N of Flixborough, 4 NMl NNW of Scunthorpe.  Note CTA 2 NMl to the SW. Easy to find but not on chart.",
Butser Hill,50.9772167,-0.9819333,886,150 ft Mast,BtsrHl,On 886 ft Spot Height 3 NMl SW of Petersfield. Difficult to find.,
Buxton,53.2594833,-1.9073,820,Bridge,Buxton,Tall rail bridge over A6/A53 between 2 roundabouts E side of town. 1.5 NMl E of TMA base 3500ft. Easy to find but not on chart.,
Beauly,57.47605,-4.4624667,33,Rail Br over River,Beauly,"Over River Beauly, S side of village. Easy to find and on chart.",
Belvoir,52.88745,-0.7673,138,Bridge over Castle Lake,Belvor,"1 NMl SE of Belvoir Castle, SW side of Woolsthorpe Village. Easy to find but not on chart.",
Bovington,50.7122,-2.2216167,205,Club Hangar,Bvngtn,"N side of grass A/F site of Dorset GC, NE of Bovington Camp  and P047 danger area. Site also known as Eyres Field or Gallows Hill. Local knowledge required.",
Bridgwater E,51.1238833,-2.9706,20,M5/A372,Brdgwt,Bridge over M5 on E side of town. Easy to find and on chart.,
Bwlch,52.73895,-3.2047333,187,A490/A495,Bwlch,W of 2 T junctions where A490 goes towards Welshpool. Difficult to find.,
Candover Church,51.1698833,-1.1334667,518,Church Spire,CndvrC,"Preston Candover village, bet Basingstoke and Alresford. Difficult to find.",
Callander,56.2429333,-4.2174167,36,A81/River Bridge,Cllndr,Bridge over river Teith S of town. Easy to find and on chart.,
Canterbury East,51.2615667,1.1361333,279,Bekesbourne Station,Cntrbr,Bekesbourne Station. Difficult to find.,
Castle Howard,54.1215333,-0.9050833,148,"House, central dome",CstlHw,"S of lake, 4 NMl WSW of Malton. Difficult to find.",
Cairnwell,56.8797333,-3.4209833,3061,Hill Top,Crnwll,"Just W of A93, 7 NMl S of Braemar near top of ski lifts.  Caution - rugged terrain. Difficult to find.",
Calvert Rail Junction,51.9245167,-1.01155,279,Bridge W side of Rail Junction,ClvrtR,"Road br. over rly W side of triangle rail junction, 5 E of Bicester. Difficult to find.",
Cannock,52.6890167,-2.1035167,266,M6 J12/A5,Cannck,"3.5 NMl W of town, 15 NMl NW of Birmingham. Easy to find and on chart.",
Canonbie,55.0799,-2.9488667,230,River Bridge/B6357,Canonb,Br over R Esk E side of town. Easy to find but not on chart.,
Carlton Moor,54.4081333,-1.2019167,1200,Old hangar,CrltnM,"9 Nm S of Middlesborough, ex Carlton Moor Gliding Site. Local knowledge required.",
Cambridge South,52.1565833,0.1353,95,Rail Fork,Cmbrdg,Y shaped rail junction N side of Great Shelford village. Look out for Cambridge Airport traffic. Easy to find and on chart.,
Canterbury,51.2798,1.0828833,282,Cathedral Main Twr,Canter,"Town centre S of river, 0.5 NMl SE of station. Easy to find but not on chart.",
Caxton Gibbet,52.22865,-0.1035833,220,A45/A1198 R'bout,CxtnGb,N of Caxton village. Easy to find and on chart.,
Carter Bar,55.3557667,-2.4843667,1310,A68/A6088,CrtrBr,"T junction at top of hill. Caution, rugged terrain, nearest landing fields 10 NMl to N and NW. Easy to find and on chart.",
Conisbrough Castle,53.4844,-1.22575,98,Castle keep,Cnsbrg,E side of town between Doncaster and Sheffield under CTA base 4000ft. Easy to find but not on chart.,
Creagan Bridge,56.5473167,-5.2912167,40,Bridge,CrgnBr,A828 Bridge over NE end of Loch Creran. Easy to find and on chart.,
Carisbrooke Castle,50.6878667,-1.3129,262,Tower,Crsbrk,"NE side of castle site on SW side of Newport, Isle of Wight. Difficult to find.",
Chilbolton,51.1450333,-1.43815,292,Radio Telescope Dish,Chlblt,"On disused airfield, E side of old N/S runway. Easy to find but not on chart.",
Carrbridge,57.2837833,-3.8161,876,Spey Bridge,Crrbrd,"B9253 Bridge over river Spey at centre of village N of Aviemore, near T junction with A938. Easy to find and on chart.",
Carreg Cennen Castle,51.8543833,-3.9353,725,Centre of Ruined Castle,CrrgCn,"On hill 2.5 NMl SE of Llandeilo, W end of Black Mountains ridge. Local knowledge required.",
Castle Carrock Dam NW,54.8875,-2.7123833,540,W side of dam wall north end of water,CstlCr,"N end of Crossfell ridge 3.5 NMl S of Brampton, S of Castle Carrock village. Easy to find and on chart.",
Crickhowell,51.8563833,-3.1418667,226,Bridge,Crckhw,A4027 bridge over River Usk SW side of town 5 NMl W of Abergavenny. Easy to find and on chart.,
Clay Cross Reservoir,53.1437333,-1.44785,243,B6014 E end Reservoir Causeway,ClCrss,E side of 150 m long causeway over water at NW tip of lake.  2 NMl SW of village. Easy to find and on chart.,
Cadbury Cross,50.83685,-3.5525667,617,A3072 crossroads,CdbrCr,With minor road N side of Cadbury Village just W of 830ft spot height. Local knowledge required.,
Cromdale Spey Bridge,57.3413833,-3.5535833,581,Spey Bridge,CrmdlS,"At Cromdale, 2NMl ENE of Grantown on Spey. Easy to find but not on chart.",
Cader Idris,52.69955,-3.9088167,2930,Spot Height 2930ft,Cdrdrs,Top of Cader Idris 3 Nml South of Dolgellau. Easy to find and on chart.,
Castle Douglas SW,54.9303333,-3.9516333,170,A75/B736 R=bout,CstlDg,"1NMl SW of town, W of small loch. Easy to find and on chart.",
Clattershaws Dam S,55.0497333,-4.2774167,510,Bridge,Clttrs,A712/River Dee bridge. Easy to find and on chart.,
Coldwaltham,50.9438,-0.5341333,38,Road/Rail Bridge,Cldwlt,Rail/A29 Bridge just NE of Coldwaltham Village. 3km SW of Pullborough. Easy to find but not on chart.,
Cerne Abbas,50.8079,-2.4813667,256,A352/Road crossing,Crnbbs,Xroads in vill. 1 NMl W of chalk giant. 8 N of Dorchester. Difficult to find.,
Cowes,50.7577333,-1.2883833,10,Crossroads,Cowes,"W side of ferry terminal in East Cowes, Isle of Wight. Difficult to find.",
Chollerford Bridge,55.0293333,-2.12715,200,B6318 Br over R North Tyne,Chllrf,"At Chesters fort 4NMl N of Hexham, 2NML S of Elwood heli site. Easy to find and on chart.",
Crieff,56.3663833,-3.8520333,59,A822/River Bridge,Crieff,"Bridge over river Earn, SW of town. Easy to find and on chart.",
Chalford North,51.7359833,-2.1576667,660,Crossroads,Chlfrd,"South side of Eastcombe, East of School. Between Eastcombe and Bussage villages 1nm N of Chalford. Local knowledge required.",
Corgarf,57.1629167,-3.2342333,1165,Castle centre,Corgrf,"1.3 NMl W of village nr Cock Bridge, 9 NMl NW of Ballater. Local knowledge required.",
Craigellachie,57.4911167,-3.1945667,344,Spey Bridge,Crgllc,Old bridge by Telford just W of modern A95 bridge at Craigellachie. 2 NMl NE of Charlestown of Aberlour. Easy to find but not on chart.,
Croglin,54.8176167,-2.6650167,655,B6143 T-junction,Crogln,"Village centre, 400m N of bridge over R Croglin.  Bottom of Crossfell ridge under Thack Fell (1578ft). Easy to find and on chart.",
Cragganmore,57.4139167,-3.3854167,460,Old Rail Bridge,Crggnm,"Over River Spey NE of Cragganmore town, 14NMl S of Elgin. Easy to find but not on chart.",
Cherington,52.0261833,-1.5762167,302,T junct,Chrngt,"Village centre, 3 Nml SE of Shipston-on-Stour. Difficult to find.",
Chard,50.87355,-2.9612833,243,A30/A358,Chard,West of two T junctions near Town Centre. Difficult to find.,
Charlbury,51.8730667,-1.491,433,B4437 Br over rail,Chrlbr,W side of village just W of River Evenlode. Difficult to find.,
Chipping Campden,52.05305,-1.7750833,167,Church Twr,Chppng,N end of village near B4035/B4081 T junction. Difficult to find.,
Chesterfield,53.2362,-1.4243333,220,Crooked Spire,Chstrf,"On church just E of stn, E side of town. 9 S of Sheffield. Difficult to find.",
Chedworth,51.8124833,-1.94295,827,R/W 21/Road Crossing,Chdwrt,"Disused airfield, minor road crossing SW runway. Difficult to find.",
Chichester W,50.8491,-0.8434333,50,A27/B2146,Chchst,Bridge over A27 W of Goodwood ATZ. Easy to find and on chart.,
Chirk,52.9297167,-3.0639333,164,Rail Bridge/B4500,Chirk,SW side of village. Easy to find and on chart.,
Charlton Mires,55.4788333,-1.7212333,289,A1/B6347,Chrltn,5NMl N of Alnwick near Microlight strip to W. Easy to find and on chart.,
Chipping Norton,51.9520667,-1.5247333,751,A3400/A361 R'bout,Chippi,1 NMl NE of village. Easy to find and on chart.,
Chorley West,53.65885,-2.6911833,100,A581 bridge over M6,ChorlW,"2NMl W of Chorley, 300m N of R Yarrow.  TMA to S. Easy to find and on chart.",
Chipping,53.8860833,-2.6207,600,Hangar,Chippn,"Bowland Forest GC site, 7 NMl NNE of Preston. Local knowledge required.",
Charterhall Field,55.7073,-2.3772333,350,Runway intersection,Chrtrh,Light aircraft strip 7 NMl NNE of Kelso. Easy to find but not on chart.,
Chelmsford S,51.6869167,0.4652833,215,A12/B1007,Chlmsf,"Bridge over A12, S of town. Under LTMA base 3500ft. CTA 2500ft to the SE. Easy to find and on chart.",
Chatteris,52.45205,0.0390333,20,A141 roundabout,Chttrs,SW corner of town. Easy to find and on chart.,
Church Houses,54.3684667,-0.9715,455,"Crossroads, village centre",ChrchH,"Small village on N York moors, 6 NMl NNW of Kirkbymoorside. Local knowledge required.",
Chieveley,51.4526,-1.3104667,361,M4 J13 Roundabout,Chievl,Just East of M4 bridge over A34 Near Motorway Services. Easy to find and on chart.,
Charwelton,52.2028333,-1.2510667,230,Tower,Chrwlt,"388 ft tower 1.5 NMl W of village, 5 NMl SW of Daventry. Difficult to find.",
Castle Island Laggan,56.9543,-4.4714,820,Island,Cstlsl,In Loch Laggan near large house on S shore. Easy to find but not on chart.,
Cinderford,51.8161,-2.4914167,722,A4151/B4226,Cndrfr,T-junction SE side of town. Easy to find but not on chart.,
Cirencester Church,51.71735,-1.9679667,331,Church Tower,Crncst,"Church with tower N of Town Centre in line with A417, E of small lake. Difficult to find.",
Cirencester West,51.72875,-2.0770833,549,Y Junction,Cirenc,"Junction East side of Sapperton Village, near Church. N of Kemble ATZ. Difficult to find.",
Chicklade,51.1047333,-2.1659333,364,A350/A303,Chckld,2 NMl W of village. Easy to find and on chart.,
Challock Chalk Pit,51.2057167,0.8216333,460,NE Corner of Chalk Pit,Chllck,SW Side of Gliding Site.  TP used for ridge running. Local knowledge required.,EGKE
Challock East,51.1966333,0.8404667,436,T junction,Challo,"East end of ridge at T junction at E end of Stubyers wood, 1NML SE of Kent Club site. Local knowledge required.",
Claydon,52.1034,1.10755,236,A45/B1113 R'bout,Claydn,5 NMl E of Wattisham Airfield. Difficult to find.,
Clacton E,51.8098333,1.2047333,7,B1032/River,Clactn,"Bridge over Holland Brook, E side of town. Avoid Clacton airfield to SW. Easy to find and on chart.",
Culdrose A/f,50.0865,-5.2593,267,R/Ws 30/25,Culdrs,"Active RN airfield with MATZ, operting helicopters.  Site of Culdrose RNGSA club. 16 E of Land's End. Difficult to find.",EGDR
Clee,52.3979833,-2.59695,1750,Hill Radar N Dome,Clee,Most N Dome nr 1750 ft summit.  4 NMl ENE of Ludlow. Difficult to find.,
Culmhead airfield,50.92975,-3.12845,882,Centre of runway triangle,ClmhdF,Middle of building in centre of disused airfield. Easy to find and on chart.,
Clitheroe,53.8985333,-2.3451167,330,Rail Br over A59,Clithr,"2 NMl NE of town, 9 NMl E of site of Bowland Forest Club. Easy to find and on chart.",
Challock,51.2084667,0.8306667,600,Hangar,Challc,"Kent GC Site, 4 NMl NNW of Ashford. Local knowledge required.",EGKE
Carlisle,54.89515,-2.8868333,295,M6 J43/A69,Carlsl,E edge of city just N of railway line running E/W. Look for and avoid ILS and other traffic into Carlisle Airport. Easy to find and on chart.,
Chilham,51.24435,0.9735167,89,A28/A252,Chilhm,E side of village W of lake and rail station. Easy to find and on chart.,
Calne W,51.43995,-2.0174667,256,A4/A3102,CalneW,Roundabout W side of town. Easy to find and on chart.,
Clova,56.8417667,-3.1069167,787,B955/River Bridge,Clova,"Bridge over river Esk, 16 NMl SW of Aboyne. Easy to find but not on chart.",
Clyffe Pypard,51.4917167,-1.89415,443,Church,ClffPp,NE side of village 3NMl S of Royal Wootton Bassett. Local knowledge required.,
Culmstock,50.9140333,-3.27945,320,Crossroads,Clmstc,"B3391 on S side of Culmstock village 3 NMl N of North Hill gliding site, clear of Dunkeswell Parachuting Zone. Difficult to find.",
Corran Lighthouse,56.72075,-5.24245,15,Lighthouse,CrrnLg,"East side of A861, S of ferry jetty at NE end of Loch Linnhe. Easy to find and on chart.",
